year,month,state,rto,type,maker,vehicle_category,value,unit,note
2018,August,Ladakh,All Vahan Running Office,Transport and Non Transport,TVS MOTOR COMPANY LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,BAJAJ AUTO LTD,2WN,6,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,FIAT INDIA AUTOMOBILES PVT LTD,LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,FORD INDIA PVT LTD,LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,HERO MOTOCORP LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,14,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,64,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,6,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,INTERNATIONAL TRACTORS LIMITED,LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED,2WN,5,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,5,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED (TRACTOR),LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA TWO WHEELERS LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,MARUTI SUZUKI INDIA LTD,LMV,214,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,PIAGGIO VEHICLES PVT LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,RENAULT INDIA PVT LTD,LMV,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,23,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,9,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,TATA MOTORS LTD,LMV,2,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,BAJAJ AUTO LTD,2WT,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,ESCORTS CONSTRUCTION EQUIPMENT LTD,OTH,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,ESCORTS LIMITED (CONSTRUCTION EQUIPMENT),MGV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,"FORCE MOTORS LIMITED, A FIRODIA ENTERPRISE",LPV,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,JCB INDIA LTD,MGV,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LGV,40,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LPV,6,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,MPV,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,MARUTI SUZUKI INDIA LTD,LPV,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,48,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MGV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MPV,8,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HGV,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WN,6,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WT,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ESCORTS CONSTRUCTION EQUIPMENT LTD,OTH,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ESCORTS LIMITED (CONSTRUCTION EQUIPMENT),MGV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,FIAT INDIA AUTOMOBILES PVT LTD,LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,"FORCE MOTORS LIMITED, A FIRODIA ENTERPRISE",LPV,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,FORD INDIA PVT LTD,LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,HERO MOTOCORP LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,14,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,64,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,6,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,INTERNATIONAL TRACTORS LIMITED,LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,JCB INDIA LTD,MGV,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,2WN,5,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LGV,40,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,5,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LPV,6,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,MPV,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED (TRACTOR),LMV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA TWO WHEELERS LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LMV,214,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LPV,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,PIAGGIO VEHICLES PVT LTD,2WN,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,RENAULT INDIA PVT LTD,LMV,3,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,23,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,48,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MGV,1,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MPV,8,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,9,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,HGV,4,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,LMV,2,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,BAJAJ AUTO LTD,2WN,7,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,ESCORTS CONSTRUCTION EQUIPMENT LTD,LMV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,FIAT INDIA AUTOMOBILES PVT LTD,LMV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,6,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,31,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,6,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,8,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),LMV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA TWO WHEELERS LTD,2WN,3,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,MARUTI SUZUKI INDIA LTD,LMV,130,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,73,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,12,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,TATA MOTORS LTD,LMV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,BAJAJ AUTO LTD,2WT,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,5,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,EICHER TRACTORS,OTH,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,JCB INDIA LTD,MGV,5,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LGV,40,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LPV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,MPV,5,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,OTH,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,MARUTI SUZUKI INDIA LTD,LPV,13,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,215,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,LGV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,LPV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MGV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MPV,16,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WT,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HGV,7,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,LGV,6,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,MGV,4,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WN,7,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WT,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,5,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,EICHER TRACTORS,OTH,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,ESCORTS CONSTRUCTION EQUIPMENT LTD,LMV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,FIAT INDIA AUTOMOBILES PVT LTD,LMV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,6,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,31,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,6,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,JCB INDIA LTD,MGV,5,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LGV,40,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,8,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LPV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,MPV,5,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,OTH,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),LMV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA TWO WHEELERS LTD,2WN,3,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LMV,130,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LPV,13,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,73,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,215,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,LGV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,LPV,1,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MGV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MPV,16,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,12,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WT,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,HGV,7,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,LGV,6,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,LMV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,MGV,4,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,2,value in Absolute Number,
2018,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,1,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,BAJAJ AUTO LTD,2WN,3,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,LMV,1,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,ESCORTS LIMITED (AGRI MACHINERY GROUP),LMV,1,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,FORD INDIA PVT LTD,LMV,1,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,10,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,22,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,9,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,INTERNATIONAL TRACTORS LIMITED,LMV,1,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,18,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,MARUTI SUZUKI INDIA LTD,LMV,112,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,RENAULT INDIA PVT LTD,LMV,2,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,26,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,4,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,TATA MOTORS LTD,LMV,7,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,2,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,2WN,1,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,Non Transport,TVS MOTOR COMPANY LTD,2WN,2,value in Absolute Number,
